Card 180: 20 15 32 52 24 80 25 23 41 92 | 52 61 67 28 29 80 16 25 97  2 86 53  9 33 57 56  1 23 41 20 32 12 24 92 15
Card 181: 89 45 15 68  1 54 27 12 78 11 | 54 28 17 56 98 27  3 89 15 45 87 24 12 11 20 53  1  9 78 68 57 90 36 43 22
Card 182: 89 91 25 36 50 81 32 75 52 15 | 85 90 76 96 93 36 67 99 75 32 91 29 50 18 66 89 11 40 39 52 35 81 15 25 16
Card 183: 21 74 42 66 75 99 89 50 24  6 | 88 54 64 29 80 35 69 36 91 25 40 53  8 39 92 58 26 44 60 49 27 46 93 71 77
Card 184: 40 12 28 35 29 77 91 83 27 38 | 99 58 90 49 85 26 33 64 15 30 40 97 61 41 52  5 22  2 56 17 74 62 84 51 89
Card 185: 86 29 49 67 58 15  2 25 92 94 | 15 36 18 71 39 49 48 58 86 88 68 67 27 92 47 91 37 90  2 25 41 23 31 29 94
Card 186: 28 63  5 29  4 25 53 61 81 34 | 52 98 45 33 79 27 51 37 29 38  2 81 25 95 85 77 13 78 63 82 97 71 62  8 50
Card 187: 24 38 16 63 49 28 86 39 21  2 | 64 24 95 98 80 54 96 19 46 18 82 66 41 28 49 72 90 17 44 71 81 13 25 50 15
Card 188: 40 88 91 96 21 65 46 38 10 89 | 80 40 89 68 54 96 71 79 70 11 97 93 91 69 65 75 32 38 46 61 67 12 78 88 36
Card 189: 64 99 58 43 42 51  5 57 86  6 | 77 35 64 88 72 10 58 21 23  6 80 41 55 24 48 11 98 59 52 30 53 57 71 26 49
Card 190: 44 59 64 10 49 33  4 35 45  5 |  8  5 49 67 26 12 78 48 60 44 51 20 47 99 93 30  9 10 69 72  6 33 37 35 77
Card 191: 65 48 31  5 19 90 85 40 36 38 | 66 46 92 53  6 56 23 34 12 75 28 44 47 42 76 39 86 49 33 35 70 32 37 18  8
Card 192: 12 40 48 60 14 23 21 78  6 42 | 90 61 57 85 66 83 43 82  7 67 55 93 17 60 15 20 70 81 89 80 62 18 53 44  3
Card 193: 19 63 70 77 73 13 33 83 72 49 | 48 71 18 49 99 47 91 83 16 26 51 31  3 12  5 73 88  1 95 10 54 90  8 22 70
Card 194: 48 51 17 59 61 25 13 70 33 12 |  4 68 37 80  3 61 42 85 57 51 87 65 12 35 21 15  5 19 17  2 58 70 59 73  6
Card 195: 97  8 45 27  2 14 94 92 37 51 | 30 80 59 35 23 66 24 62 20 54 99 73 82 51 93 60 28 46 95 89 40 61 38 39 14
Card 196: 67 90 56 86 73 96 40 91 75 25 | 32 71 34 25 85 72 65 51  7 59 83 94 52 49 58 21 53 42 93 63 46 45 24 64 47
Card 197: 34 60 30 42  2 58 50  6  8 65 | 79 92 57 76 20 78 86 47 58 99 65 80 84 16  5 30 36 77 46 73 29 26 96 45 98
Card 198: 27 14 25  8 32 93 59 94 89 98 | 46 82 57 37 45 41 33 18 73 55 38 21 13 40 96 87 23 83 49 10 74  2 61 99 56
Card 199:  3 36 72 71 13 85 45 35 79 93 | 75  7 51 59 81 15 18 57 77  8  1 70 42 34 63 49 69 67 89 99 94  2 39 46 86
Card 200: 72 10 70 76 33 82 25 19 46  6 | 23 83 41  5 84 78 32 74 47 16 89  7 54 48 14 40 50 31 24 79 97 96 49 53 55
Card 201: 69 33 86  4 98 77  3 51 63 84 | 63 32 59  3 51 90 98 86 42 88 33 84 12  4 41 60 78 17 25 66 18 54 69 77 26
Card 202: 32 71 80 75 17 47 90 33 59 60 | 19 90 51 82  2 30 29  5 86 56 11 75 33 39 59 12  3 71 60  6 80 47 32 46 22
Card 203:  2  6 88 74 73 49 98  3 63 29 |  4 60 48 69  5 19 49 96 73 78 89 99 29 74 25 71 47 44 35 32 43 31 27 23 90
Card 204: 82 96 98 15 30 50 63 95  6 14 | 25 11 15 81 27 95  1 68 40  4  6 30 59 64 66 97 31 98 74 54 77 71 60 76 72
Card 205: 24 97 90 42 15 62 21 23 36 31 | 29 30 66 10 23 62 31 69 26 75 20 34 90 27 32 41 24 14 36 59 42 93 21 91 17
Card 206: 92  8 83 85 47 74 42 35 87 16 | 92 89 13 42 35 23 60 36 45 21  8 80 87 85 83 16 14 49 47 76 91 72 15 54 74
Card 207: 26  3 38 10 20 46 27 81 66 91 | 94 48 81 46 77 35 91 37  3 99 63 43 60 44 16 38 20 82 66 15 88 12 56 45 13
Card 208: 65 15 67 49 89 94 72 98 17 55 | 90 63 93 55 18 72 41 58 73 19 89 96 59 82 15 20 52 57 81  3 74 25 98 67 94
Card 209: 41 69 22 59 45 53 52 21 78 34 | 87 63 96 61 18 37  9 50 90 39  7 23 59 99 81 12 38 30 42 31 94 51 52 86 78
Card 210:  8 66 74 64 11 68  5 57 18 36 | 89 83 19 75 41 33 20 67 99 43 87  7 81 55 69 97 31 12 50 27 35 58 80 39 44
Card 211:  2 63 10 57 71 65 40 54  9 42 | 37 81 54 35 65 67 83 10 24 61 41 52 42 53 71 56 63 58 62 11  9 80 84 99 68
Card 212: 23 39 30 14 28 79 46 55 52 50 | 15 73 78 25 61 46 27 93 51 88  5 99 87 20 32 66 26 58 77 42 94 47  7 76 91
Card 213: 81  3 71 56 91 87 93 37 47 49 | 56 71 41 85 81 42 20 38 79 39 90  7 55 40 49 60 37 78 61  1 65 35 28 34 66
Card 214: 22 23 90 10 52 37 71 72 60 32 | 87  9 94 19 34 89 57 53  1 48 44 33  4 32 49 51 98  2 41 66 27 54 23 17 64
Card 215: 75 39 31  5 71 87 92 72  8 50 | 32 56 34 50 86 64  4 85 49 81 26 74 42 47 70 17 67 95  2  7 99 77 83 91 73
Card 216: 61 77 58 37 12 20 25 68 18 22 | 76 70 65 17  9 98 61 33  7 30 66 95 44 27 72 46 32 14 40 81 49 87 56  4 11
Card 217: 30 73 66 90 65 71 84  1 10 27 |  4 52 56 49 17 39 53  3 69 88  8 55 68 43 41 59 99 44 81 47 91  5 50 45 97
Card 218: 27 40 32 35 55 13 98 94 16 12 | 63 96 50 19 36 65 71 48 49 51 78 46 75 88 24 16 70 84 53  1 30  3 34  9 29
Card 219: 74 89 55  5 24 77 64 83 84 94 | 32 19 93 92 82 69 12 38  3 60 39 95 11 71 88 99 98 51 20 40  9 17 18 57 16
